   2.3628200e+00  -3.6362921e-02
   4.2927738e+00   6.1588438e+00
   6.3627892e+00   6.1609377e+00
   5.3671435e+00   3.7358398e+00
   1.0227238e+01   7.6019864e+00
   5.0222515e+00   1.3617422e+00
   1.3214605e+01   5.1327656e-02
   7.0498040e+00   1.3098805e+00
   7.7706710e+00   6.8262503e+00
   7.8654644e+00   5.1389599e+00
   2.1718996e-02   1.6885779e+00
   1.3843541e+01   1.4620345e+00
  -4.7832497e-01   2.9939468e+00
   1.1462189e+01   5.4011441e+00
   1.8843498e+00   7.9822495e-01
   5.8428065e+00   4.9247882e+00
   4.8996951e+00   7.1153355e+00
   5.2353489e+00   1.0367341e+00
   1.4462882e+01   4.7210432e-01
   1.2639764e+01   1.9178971e+00
   6.7396271e+00   6.1904424e+00
   1.2568075e+01   4.1325364e+00
   1.4801881e+01   3.8428939e+00
   6.2176621e+00   6.7076339e+00
   1.4834828e+01   2.0814546e+00
   1.1552223e+01   6.6570167e+00
   4.7603086e+00   6.4669518e+00
   3.5181169e-01   1.5604559e+00
   1.2438584e+01   2.0360256e+00
   6.0785807e+00   4.5458656e+00
   2.6448124e+00   2.1945758e+00
   1.2999807e+01   2.2328430e+00
  -1.1914616e+00   8.7875139e-01
   7.6876266e+00   6.4643369e+00
   1.3481473e+01   1.0433264e+00
   1.1467058e+01   3.1752083e+00
   8.7481964e+00   4.9915566e+00
   1.1918505e+01   2.4514145e+00
  -7.4996681e-01   2.2775080e-01
   5.5787103e+00   1.2644790e+00
   5.5903926e+00   2.0608411e+00
   1.2162943e+01   4.1857756e+00
  -6.3064644e-01   8.4792108e-01
   3.5259198e+00   2.3602616e+00
   4.0840914e-01   1.4028306e-02
   1.5215601e+01   1.0480861e+00
   1.3731450e+01   3.0688288e+00
   1.4018579e+01   2.7430213e+00
   6.7069207e+00   4.7484114e-01
   5.9724482e+00   6.5408448e+00
   1.4821024e+01   3.8073263e+00
   3.1400919e+00   1.5087903e+00
   7.5145969e+00   5.8976967e+00
  -5.5038140e-01   5.3341361e-01
   1.5753728e+00   1.6968670e+00
  -2.9140536e+00   4.4315522e-01
   1.4218378e+01   6.4490397e-01
   1.2354894e+01   2.1762918e+00
   1.1028515e+01   2.2933443e+00
  -5.3520517e+00   6.8307159e-01
  -3.6601552e+00   6.0686234e-01
   6.0873439e+00   7.7067828e+00
   4.4627482e+00   5.7037122e+00
   1.1653389e+01   3.5194372e+00
   5.9226608e+00   5.2871704e+00
   1.3948257e+01   1.0683828e+00
  -2.8607557e-01   1.8360461e+00
   1.2120355e+01   3.2189160e+00
   5.7977060e+00   2.0854051e+00
   1.4030881e+01  -7.6427968e-02
   1.2901311e+01   2.2913599e+00
   5.4305616e+00   3.4004864e+00
   1.5558426e+01   1.0523646e+00
   7.5095959e-01   4.1644421e-01
   7.9861438e-01  -2.4958171e-03
   1.6399075e+00   1.6090696e+00
   1.1497733e+00   1.4671970e+00
   8.9775525e+00   5.8910327e+00
   1.5123239e+01   3.9825551e+00
   8.4146741e+00   5.6137874e+00
   1.0635269e+01   2.0693258e+00
  -3.8027203e+00   2.0002065e+00
   9.7948305e+00   7.3353822e+00
   1.1604238e+01   4.7602146e+00
   5.1388750e+00   6.3667826e+00
   1.2734723e+01   3.4714105e+00
   4.6045279e+00   5.2976089e+00
   5.8971023e+00   5.9251970e+00
   6.0751228e+00   7.2122342e+00
  -4.2239281e-01   2.2999366e-01
   1.2637139e+01   5.1871397e+00
   7.1745889e+00   4.9640581e+00
   1.7759504e+00   8.7676540e-01
   1.1384147e+01   5.5119608e+00
   1.2518062e+01   1.9740965e+00
   5.0810862e+00   4.0175347e+00
   1.1848137e+01   2.0851371e+00
   7.0567677e+00   4.7272765e+00
   7.6881154e+00   7.4616512e+00
   9.6076987e+00   5.4636521e+00
   2.5438960e+00  -9.1835130e-01
   5.2361164e+00   4.2986827e+00
   1.3416315e+01   1.8692876e+00
   2.9232375e+00   3.4862211e+00
   1.5836644e+01   2.5113377e+00
   3.0860262e+00   9.5738455e-01
   5.1253117e+00   3.4934569e+00
   1.4389900e+01   1.4523938e+00
   6.0417037e+00   6.8813349e+00
   2.0742330e+00   2.1044029e+00
   4.3750053e+00   4.8092419e+00
   5.4624257e+00   6.2413031e+00
   9.3228208e+00   5.5968984e+00
   3.4837852e+00   4.6690538e+00
   7.9098150e+00   7.1178189e+00
   7.4662508e+00   6.9769410e+00
   1.3065749e+01   9.3923955e-01
   1.3683359e+00   3.5372735e+00
   1.3669910e+01   5.6370548e+00
   9.0010439e+00   6.8520882e+00
   2.0988307e+00   9.2986925e-01
   9.3620439e-02   1.2994752e+00
   1.2252061e+01   2.5267380e+00
   6.9962535e+00   7.0721520e+00
  -5.7622588e+00   1.4143860e+00
   9.5853640e+00   5.6513057e+00
   1.3246420e+01   4.7670072e-01
   8.5960610e+00   7.3767085e+00
   1.4037055e+01   3.8598116e+00
   5.2712514e+00  -2.5706081e-01
   7.9245690e+00   7.3716507e+00
   7.5145201e+00   7.4419085e+00
   1.4068535e+01   2.4268550e+00
   9.8484645e+00   7.6346969e+00
   1.2358315e+01   3.3878577e+00
   1.1493947e+01   4.4463231e+00
   1.5195690e+01   4.3126649e+00
   1.1408375e+01   1.7915541e+00
   4.2916642e+00   9.7028798e-01
   1.4050156e+00   1.3956739e+00
   2.0789105e+00   4.1010496e-01
   4.8551904e+00   9.6477317e-01
   1.1242595e+01   8.5522786e+00
   1.3441045e+01   1.6679375e+00
   9.2211317e+00   6.8892627e+00
   8.5482048e+00   9.1039107e-01
   4.3572151e-01  -8.8605305e-01
   1.4495257e+01   2.9100079e+00
  -1.9344598e+00   2.3719887e+00
   1.0264618e+01   6.1633200e+00
   1.1637430e+01   3.0267169e+00
   1.0542178e+01   8.0773099e+00
   1.4820909e+01   9.1630814e-01
   3.3791463e+00   1.5606733e+00
   4.3819780e+00   5.6804714e+00
   1.1129959e+01   3.8809235e+00
   1.2869116e+01   5.5464376e+00
   6.3028753e+00   4.5396714e+00
   8.6896499e+00   8.3985910e+00
   6.4054031e+00   5.8495075e+00
   1.3608260e+01   4.5084282e+00
   1.2208258e+01   6.3391889e+00
   8.2010703e+00   7.8463013e+00
   1.1573230e+01   3.5029737e+00
   1.5592239e+00   1.3449873e+00
   3.1985035e+00   1.9202059e+00
   5.7388457e+00   5.2106935e+00
  -1.7110755e+00   5.8923291e-01
   7.6309228e+00   5.8441389e+00
   1.3356861e+01   3.8671095e+00
   7.2671490e+00   6.6810270e+00
   9.4386541e+00   7.9152937e+00
   3.4523522e+00   1.3499516e+00
   1.1817773e+01   4.5687906e+00
  -1.8964230e-01   3.6642675e+00
   1.3097524e+01   1.7154418e+00
  -1.6243264e-01   2.0609171e+00
   1.2808356e+01   3.0309813e+00
  -1.5716159e+00   2.7491739e+00
   7.8925560e+00   5.3963381e+00
   1.1239775e+01   4.4398900e+00
   1.1871610e+01   1.7496559e+00
   6.4327692e+00   6.9804252e+00
   2.5821106e+00   5.0964190e+00
   4.3372517e+00   6.3140753e+00
   3.9843616e+00   6.4152965e+00
   1.1140890e+01   4.2089164e+00
   1.1926004e+01   4.0344507e+00
   6.3968279e+00   4.8037983e+00
   1.3680041e+01   2.6103992e+00
   1.1017595e+01   7.2918905e+00
   3.2728941e+00   2.4057014e+00
  -2.0589056e+00  -2.1389985e-01
   6.8545142e+00   2.4897491e+00
   1.4041892e+00   1.8106442e+00
   7.9344977e+00   5.6797845e+00
  -1.0358152e+00   2.1120936e+00
   5.9142505e+00   5.5580575e+00
   2.9582012e-01   2.1558406e+00
   1.2957169e+01   3.3028493e+00
   5.6390758e+00   5.1094514e+00
   1.2649703e+01   4.5782475e+00
   2.9558615e+00   8.5394524e-01
   7.3421228e+00   4.1210234e+00
   5.0397731e+00   7.1056599e+00
   1.2766177e+01   2.4067692e+00
   7.6791072e+00   7.2099315e+00
   9.3738142e+00   6.6120323e+00
   1.2370313e+01   1.9561436e+00
   1.4319555e+01   1.7025611e+00
   6.3682992e+00   1.1956666e+00
   1.0277652e+01   7.2599655e+00
   1.1363643e+00   2.6577799e+00
   1.0227699e+01   7.0624719e+00
  -8.2296080e-01   2.4094580e+00
   1.3382906e+01   9.9306951e-01
   1.2814514e+01   3.6022988e+00
   1.1354053e+01   4.3478503e+00
  -4.0808054e+00   2.7900195e+00
   8.2194166e+00   5.5170365e+00
   1.1884883e+01   4.1501122e+00
   3.1855622e+00   4.2223501e+00
   1.2336666e+01   3.0437686e+00
   2.3457700e+00   2.5577449e+00
   1.2101200e+01   3.8995980e+00
   7.1586353e+00   5.3995778e+00
   7.0123148e+00   5.6129247e+00
   8.5047724e+00   7.2325578e+00
   7.8784603e+00   7.4969884e+00
   3.1720168e+00   2.0008284e+00
   6.3345819e+00   5.7321380e+00
   6.6569040e+00   1.5051468e+00
   9.7903506e-01   2.9577943e+00
   3.6498378e+00   2.3515118e+00
   1.1058614e+01   6.1654540e+00
   7.8198739e+00   5.7282422e+00
   3.1200881e+00   4.2033381e+00
   1.1357452e+00   1.8400932e+00
   9.6914727e+00   7.1097051e+00
   4.4305815e-01   2.6178597e+00
   1.5806386e+01   6.8820282e-01
   1.3241240e+01   3.7452363e+00
   1.3611036e+01   2.9723736e+00
   2.7461669e-01   2.3189220e+00
   4.8545361e-01  -9.6386893e-01
   1.1990797e+01   4.6941962e+00
   1.6198247e+00   9.9012354e-01
   9.2652258e+00   6.6386784e+00
  -1.4822802e+00   1.6049337e+00
   1.3150320e+01   3.3574222e+00
   1.4453796e+01   1.5513919e+00
   8.2924256e+00   6.5344102e+00
   1.1553903e+01   4.4874740e+00
   1.4327180e+00   3.4481646e+00
   7.8612694e+00   4.0094175e+00
   1.5268503e+01   4.5019315e-01
   4.9012668e+00   3.3361844e+00
   1.8605962e+00   1.5210405e+00
   1.2515767e+01   2.8341286e+00
   1.1968408e+01   2.5257808e+00
   1.3790201e+01   2.5635161e+00
   5.0726956e+00   6.4224017e+00
   1.4064431e+01   3.8415250e+00
   1.0068528e+01   5.7866164e+00
   2.3098167e+00   1.6703213e+00
   6.8031750e+00   1.8093404e+00
   1.2802668e+01   3.7377880e+00
   6.2330585e+00   6.7075740e+00
   3.9086250e+00   5.3722261e+00
   5.2612475e+00   4.8330364e+00
   1.3199807e+01   1.5405412e+00
   3.8778012e+00   1.3214010e+00
   9.3972948e-01   2.6091932e+00
   1.8841754e+00   3.6339988e+00
   5.0605347e+00   4.3919851e+00
   1.0606334e+01   5.0856045e+00
   6.2320891e+00   6.3023189e+00
   4.6894431e+00   1.9917818e+00
   1.1021795e+01   4.9550126e+00
   1.3967382e+01   2.7692733e+00
   9.0658830e+00   5.9360769e+00
   1.4326624e+01   1.9279723e+00
   6.7724908e+00   4.5369809e+00
   1.0101109e+01   4.5025562e+00
   4.3436757e+00   1.5743430e+00
   6.3542138e+00   7.4596375e-01
  -4.4358011e-01   2.1041079e+00
  -8.7928623e-01   4.3982485e+00
   9.8030112e+00   8.0652844e+00
   1.3136409e+01   4.6823616e+00
  -7.9866760e-02   2.1353624e-01
   2.7998770e+00   5.6618221e+00
   1.3758770e+01   3.3570999e+00
   1.2068720e+01   1.7644796e+00
   3.7360783e+00   1.6729277e+00
   1.3316055e+01   2.4773137e+00
   2.6285180e+00   3.1043066e+00
   5.1961811e+00   2.8773946e+00
   1.9158503e+00   1.7622252e+00
   1.4549048e+01   2.3828971e+00
   5.4642490e+00   5.6016664e+00
   3.6635993e+00   3.8039229e+00
   1.0891272e+01   5.6457533e+00
   6.0102858e+00   1.5556177e+00
  -1.4742980e+00   1.7000562e+00
   1.1907158e+01   2.1668894e+00
   4.3350990e+00   2.3943811e+00
   1.1103535e+01   7.4268980e+00
   1.1661630e+01   4.0135760e+00
   5.7079546e+00   5.1791251e+00
   1.4280666e+01   9.2616232e-01
   1.0893214e+01   8.0265835e+00
   1.2501875e+01   3.0328208e+00
   6.5502151e+00   6.9094121e+00
   1.8784728e+01   1.7558307e+00
  -1.0018081e-01   1.7703971e+00
   9.6498950e-01   1.4095462e+00
   1.8759540e+00   4.1008059e+00
   7.8506978e+00   3.9710015e+00
   1.2753658e+01   3.5689931e+00
   3.9099844e+00   4.6883732e+00
   4.4733396e+00   4.0282496e+00
  -3.3864794e+00  -3.2919617e-01
   3.0134551e+00   1.6728496e+00
   1.6132795e+01   9.8463152e+00
   1.2730827e+01   1.1469730e+00
   1.4647579e+01   2.7297904e+00
   4.1718318e+00   1.8365036e+00
   1.3089659e+01   2.1080284e+00
   1.0389782e+00   1.0621516e+00
   1.6200117e+01  -1.0198576e-01
   1.1430623e+01   7.4623439e+00
   2.5547168e+00   9.9550306e-01
   1.0342795e+01   7.8704241e+00
   4.7435354e+00   1.1304095e+00
   6.9556241e+00   5.0337619e+00
   5.5383540e+00   5.1872246e+00
   1.2582473e+01   8.8151673e+00
   9.6616992e+00   7.7684699e+00
   1.3070097e+01   1.3200056e+00
   1.3515473e+01   1.5210008e+00
   1.2509997e+01   4.2673820e+00
   6.4500310e+00   1.2302344e+00
   4.6903822e+00   1.2657825e+00
   1.5595498e+01   1.8508432e+00
   1.2154710e+01   2.3973423e+00
  -1.9242840e+00   1.9216552e+00
   9.1517756e+00   7.0928969e+00
   5.9247587e-01   6.4353959e-01
   6.3243649e+00   6.5204925e+00
   7.7848447e+00   3.7590553e-01
   1.0373400e+01   5.1220077e+00
   9.4019237e+00   1.5363597e+00
   4.7521222e+00   4.7996010e+00
   7.0673041e+00   5.8630313e+00
  -1.7008881e+00   1.9320664e+00
   1.1807408e+01   5.7146107e+00
   1.1139674e+01   6.9003830e+00
   1.3364359e+01   3.6190586e+00
   2.2672980e+00   3.3804332e+00
   7.2313945e+00   6.9672345e+00
   1.2876383e+01   3.4283737e+00
   1.3008719e+01   1.7457485e+00
   1.3321930e+01   2.9238352e+00
   1.0474302e+01   5.7439587e+00
   8.4289179e+00   7.4288147e+00
   8.0942733e+00   1.3654008e+00
  -3.1909378e+00   2.7727242e+00
   6.8474846e+00   6.2340093e+00
   3.1543124e+00   9.8985774e-01
   1.5263447e+01   2.6416418e+00
   1.4666308e+01   2.2896751e+00
   9.0107674e+00   5.6615571e+00
   8.5319460e+00   7.0952840e+00
   7.6444725e+00   6.2487601e+00
  -8.9951493e-01   1.0662814e+00
   1.4025313e+01   4.1092871e+00
   1.3475348e+01   2.8011644e+00
   1.0697079e+01   7.6376558e+00
   1.2952245e+01   4.6319035e-01
   2.4203810e+00   8.3497125e-01
   2.7453549e+00   3.7746684e+00
   1.2783524e+00   1.9601412e+00
   1.4480199e+01   3.4951058e+00
   1.1340917e+01   7.7151614e+00
   4.3327265e+00   4.1054990e+00
   6.0979723e+00   1.2372005e+00
   1.2273809e+01   5.1128370e+00
   4.3285287e+00   5.7445373e+00
   1.0794627e+01   2.3933036e+00
   1.2007026e+01   2.8590206e+00
   1.3422185e+01   4.0782345e+00
   1.5062930e+01   1.5371950e+00
   1.2909786e+01   3.2077333e+00
   4.1992057e+00   8.6122110e-01
   1.0104839e+01   4.6348979e-01
   1.0776466e+00   6.2156639e-01
   1.3718701e+01   2.9786267e+00
   6.8350561e+00   4.2456764e+00
   5.4811126e+00   2.9973019e-01
   8.4460043e+00   6.8396782e+00
   1.4315832e+01   1.9386410e+00
   1.2806448e+01   4.1819498e+00
   7.7336382e+00   4.9156288e+00
   1.2581585e+01   1.4002091e+00
   4.4914846e-01   3.9031341e+00
   1.2125899e+01   3.9618959e+00
   1.2056587e+01   3.5773641e+00
   4.1730760e+00   2.4765060e+00
   5.5035606e+00   7.2979543e+00
   6.5442904e+00   2.3888400e+00
   1.4851947e+01  -1.0018568e+00
   1.3054818e+01   3.0194658e+00
   2.4113698e+00   3.3752374e+00
   1.3084393e+01   3.6793856e+00
   1.1428736e+01   3.7672998e+00
   1.1831793e+01   5.3735353e+00
   1.2464578e+01   3.3805733e+00
   1.2074431e+01   1.1528931e+00
